datetime,elapsed_time,brake_vset
2023-04-18 11:24:38.488053, 639.201083, 2.7549532938280707
2023-04-18 11:24:38.539924, 639.252954, 2.75086130693232
2023-04-18 11:24:38.599754, 639.312784, 2.756622504641282
2023-04-18 11:24:38.662587, 639.375617, 2.757080127555382
2023-04-18 11:24:38.725434, 639.438464, 2.7605291672294334
2023-04-18 11:24:38.789249, 639.502279, 2.769477800163504
2023-04-18 11:24:38.881005, 639.594035, 2.76328334055233
2023-04-18 11:24:38.916909, 639.629939, 2.7584596256367786
2023-04-18 11:24:38.976748, 639.689778, 2.755599958862481
2023-04-18 11:24:39.045566, 639.758596, 2.754727281747555
2023-04-18 11:24:39.104423, 639.817453, 2.7542389994117595
2023-04-18 11:24:39.168250, 639.88128, 2.7573212588335854
2023-04-18 11:24:39.232068, 639.945098, 2.7631719989710475
2023-04-18 11:24:39.299373, 640.012403, 2.762373137116933
2023-04-18 11:24:39.358215, 640.071245, 2.759249450684201
2023-04-18 11:24:39.421251, 640.134281, 2.7620116497165825
2023-04-18 11:24:39.478493, 640.191523, 2.760033904807392
2023-04-18 11:24:39.546301, 640.259331, 2.759034007508617
2023-04-18 11:24:39.610129, 640.323159, 2.7726558870417737
2023-04-18 11:24:39.663986, 640.377016, 2.7687220146012987
2023-04-18 11:24:39.741778, 640.454808, 2.759171678183279
2023-04-18 11:24:39.799637, 640.512667, 2.763131480907191
2023-04-18 11:24:39.872430, 640.584462, 2.7534836345826896
2023-04-18 11:24:39.926371, 640.639401, 2.753679298478337
2023-04-18 11:24:39.974243, 640.687273, 2.760195975824272
2023-04-18 11:24:40.037619, 640.750649, 2.756671373070094
2023-04-18 11:24:40.101449, 640.814479, 2.758799223059882
2023-04-18 11:24:40.166800, 640.87983, 2.7564583935076055
2023-04-18 11:24:40.225205, 640.938235, 2.762027652218876
2023-04-18 11:24:40.287045, 641.000075, 2.76022427725336
2023-04-18 11:24:40.352865, 641.065895, 2.760072631162125
2023-04-18 11:24:40.416695, 641.129725, 2.7672704467095035
2023-04-18 11:24:40.486266, 641.199296, 2.7606336628545205
2023-04-18 11:24:40.544112, 641.257142, 2.755190332056486
2023-04-18 11:24:40.611414, 641.324444, 2.7602921751674465
2023-04-18 11:24:40.675229, 641.388259, 2.7592048349981453
